Dataset,Run,Cohort,Subject,Condition,TimePoint,BioReplicate,Experiment,Batch,Channel,Fraction,Species,Disease,Tissue,Enzyme,Notes
MSV000096271,160316_DK_AUT01-DN02_Bladder_Tue39L243_8_DDA_3_400-1000mz_msms27_standard.mzML,Bladder,Bladder,,160316,AUT01-DN02,DDA_3_400-1000mz,Tue39L243,,msms27,,,Bladder,,
MSV000096271,160316_DK_AUT01-DN02_Brain_Tue39L243_8_DDA_1_400-1000mz_msms7_standard.mzML,Brain,Brain,,160316,AUT01-DN02,DDA_1_400-1000mz,Tue39L243,,msms7,,,Brain,,
MSV000096271,160316_DK_AUT01-DN02_Brain_Tue39L243_8_DDA_2_400-1000mz_msms8_standard.mzML,Brain,Brain,,160316,AUT01-DN02,DDA_2_400-1000mz,Tue39L243,,msms8,,,Brain,,
MSV000096271,160316_DK_AUT01-DN02_Brain_Tue39L243_8_DDA_3_400-1000mz_msms9_standard.mzML,Brain,Brain,,160316,AUT01-DN02,DDA_3_400-1000mz,Tue39L243,,msms9,,,Brain,,
MSV000096271,160316_DK_AUT01-DN02_Cerebellum_Tue39L243_8_DDA_1_400-1000mz_msms37_standard.mzML,Cerebellum,Cerebellum,,160316,AUT01-DN02,DDA_1_400-1000mz,Tue39L243,,msms37,,,Cerebellum,,
MSV000096271,160316_DK_AUT01-DN02_Cerebellum_Tue39L243_8_DDA_2_400-1000mz_msms38_standard.mzML,Cerebellum,Cerebellum,,160316,AUT01-DN02,DDA_2_400-1000mz,Tue39L243,,msms38,,,Cerebellum,,
MSV000096271,160316_DK_AUT01-DN02_Cerebellum_Tue39L243_8_DDA_3_400-1000mz_msms39_standard.mzML,Cerebellum,Cerebellum,,160316,AUT01-DN02,DDA_3_400-1000mz,Tue39L243,,msms39,,,Cerebellum,,
MSV000096271,160316_DK_AUT01-DN02_Lung_Tue39L243_8_DDA_1_400-1000mz_msms1_standard.mzML,Lung,Lung,,160316,AUT01-DN02,DDA_1_400-1000mz,Tue39L243,,msms1,,,Lung,,
MSV000096271,160316_DK_AUT01-DN02_Lung_Tue39L243_8_DDA_2_400-1000mz_msms2_standard.mzML,Lung,Lung,,160316,AUT01-DN02,DDA_2_400-1000mz,Tue39L243,,msms2,,,Lung,,
MSV000096271,160316_DK_AUT01-DN02_Lung_Tue39L243_8_DDA_3_400-1000mz_msms3_standard.mzML,Lung,Lung,,160316,AUT01-DN02,DDA_3_400-1000mz,Tue39L243,,msms3,,,Lung,,
MSV000096271,160316_DK_AUT01-DN02_Myelon_Tue39L243_8_DDA_1_400-1000mz_msms31_standard.mzML,Myelon,Myelon,,160316,AUT01-DN02,DDA_1_400-1000mz,Tue39L243,,msms31,,,Myelon,,
MSV000096271,160316_DK_AUT01-DN02_Myelon_Tue39L243_8_DDA_2_400-1000mz_msms32_standard.mzML,Myelon,Myelon,,160316,AUT01-DN02,DDA_2_400-1000mz,Tue39L243,,msms32,,,Myelon,,
MSV000096271,160316_DK_AUT01-DN02_Myelon_Tue39L243_8_DDA_3_400-1000mz_msms33_standard.mzML,Myelon,Myelon,,160316,AUT01-DN02,DDA_3_400-1000mz,Tue39L243,,msms33,,,Myelon,,
MSV000096271,160316_DK_AUT01-DN02_SmallIntestine_Tue39L243_8_DDA_1_400-1000mz_msms13_standard.mzML,SmallIntestine,SmallIntestine,,160316,AUT01-DN02,DDA_1_400-1000mz,Tue39L243,,msms13,,,SmallIntestine,,
MSV000096271,160316_DK_AUT01-DN02_SmallIntestine_Tue39L243_8_DDA_2_400-1000mz_msms14_standard.mzML,SmallIntestine,SmallIntestine,,160316,AUT01-DN02,DDA_2_400-1000mz,Tue39L243,,msms14,,,SmallIntestine,,
MSV000096271,160316_DK_AUT01-DN02_SmallIntestine_Tue39L243_8_DDA_3_400-1000mz_msms15_standard.mzML,SmallIntestine,SmallIntestine,,160316,AUT01-DN02,DDA_3_400-1000mz,Tue39L243,,msms15,,,SmallIntestine,,
MSV000096271,160316_DK_AUT01-DN02_Thyroid_Tue39L243_8_DDA_1_400-1000mz_msms19_standard.mzML,Thyroid,Thyroid,,160316,AUT01-DN02,DDA_1_400-1000mz,Tue39L243,,msms19,,,Thyroid,,
MSV000096271,160316_DK_AUT01-DN02_Thyroid_Tue39L243_8_DDA_2_400-1000mz_msms20_standard.mzML,Thyroid,Thyroid,,160316,AUT01-DN02,DDA_2_400-1000mz,Tue39L243,,msms20,,,Thyroid,,
MSV000096271,160316_DK_AUT01-DN02_Thyroid_Tue39L243_8_DDA_3_400-1000mz_msms21_standard.mzML,Thyroid,Thyroid,,160316,AUT01-DN02,DDA_3_400-1000mz,Tue39L243,,msms21,,,Thyroid,,
MSV000096271,160602_DK_AUT01-DN08_Skin_W6-32_20_DDA_1_400-650mz_msms14_standard.mzML,Skin,Skin,,160602,AUT01-DN08,DDA_1_400-650mz,W6-32,,msms14,,,Skin,,
MSV000096271,160602_DK_AUT01-DN08_Skin_W6-32_20_DDA_2_400-650mz_msms15_standard.mzML,Skin,Skin,,160602,AUT01-DN08,DDA_2_400-650mz,W6-32,,msms15,,,Skin,,
MSV000096271,160602_DK_AUT01-DN08_Skin_W6-32_20_DDA_3_400-650mz_msms16_standard.mzML,Skin,Skin,,160602,AUT01-DN08,DDA_3_400-650mz,W6-32,,msms16,,,Skin,,
MSV000096271,160605_DK_AUT01-DN08_Liver_W6-32_20_DDA_1_400-650mz_msms2_standard.mzML,Liver,Liver,,160605,AUT01-DN08,DDA_1_400-650mz,W6-32,,msms2,,,Liver,,
MSV000096271,160605_DK_AUT01-DN08_Liver_W6-32_20_DDA_2_400-650mz_msms3_standard.mzML,Liver,Liver,,160605,AUT01-DN08,DDA_2_400-650mz,W6-32,,msms3,,,Liver,,
MSV000096271,160607_DK_AUT01-DN08_Liver_W6-32_20_DDA_3_400-650mz_msms5_standard.mzML,Liver,Liver,,160607,AUT01-DN08,DDA_3_400-650mz,W6-32,,msms5,,,Liver,,
MSV000096271,160607_DK_AUT01-DN08_LymphNode_Tue39L243_20_DDA_1_400-1000mz_msms10_standard.mzML,LymphNode,LymphNode,,160607,AUT01-DN08,DDA_1_400-1000mz,Tue39L243,,msms10,,,LymphNode,,
MSV000096271,160607_DK_AUT01-DN08_Tongue_W6-32_20_DDA_1_400-650mz_msms4_standard.mzML,Tongue,Tongue,,160607,AUT01-DN08,DDA_1_400-650mz,W6-32,,msms4,,,Tongue,,
MSV000096271,160608_DK_AUT01-DN08_LymphNode_Tue39L243_20_DDA_2_400-1000mz_msmsX7_standard.mzML,LymphNode,LymphNode,,160608,AUT01-DN08,DDA_2_400-1000mz,Tue39L243,,msmsX7,,,LymphNode,,
MSV000096271,160608_DK_AUT01-DN08_LymphNode_Tue39L243_20_DDA_3_400-1000mz_msmsX8_standard.mzML,LymphNode,LymphNode,,160608,AUT01-DN08,DDA_3_400-1000mz,Tue39L243,,msmsX8,,,LymphNode,,
MSV000096271,160608_DK_AUT01-DN08_Tongue_W6-32_20_DDA_2_400-650mz_msms2_standard.mzML,Tongue,Tongue,,160608,AUT01-DN08,DDA_2_400-650mz,W6-32,,msms2,,,Tongue,,
MSV000096271,160608_DK_AUT01-DN08_Tongue_W6-32_20_DDA_3_400-650mz_msms3_standard.mzML,Tongue,Tongue,,160608,AUT01-DN08,DDA_3_400-650mz,W6-32,,msms3,,,Tongue,,
MSV000096271,160613_DK_AUT01-DN08_Thyroid_Tue39L243_20_DDA_1_400-1000mz_msms7_standard.mzML,Thyroid,Thyroid,,160613,AUT01-DN08,DDA_1_400-1000mz,Tue39L243,,msms7,,,Thyroid,,
MSV000096271,160613_DK_AUT01-DN08_Thyroid_Tue39L243_20_DDA_2_400-1000mz_msms8_standard.mzML,Thyroid,Thyroid,,160613,AUT01-DN08,DDA_2_400-1000mz,Tue39L243,,msms8,,,Thyroid,,
MSV000096271,160613_DK_AUT01-DN08_Thyroid_Tue39L243_20_DDA_3_400-1000mz_msms9_standard.mzML,Thyroid,Thyroid,,160613,AUT01-DN08,DDA_3_400-1000mz,Tue39L243,,msms9,,,Thyroid,,
MSV000096271,160613_DK_AUT01-DN08_Thyroid_W6-32_20_DDA_1_400-650mz_msms1_standard.mzML,Thyroid,Thyroid,,160613,AUT01-DN08,DDA_1_400-650mz,W6-32,,msms1,,,Thyroid,,
MSV000096271,160613_DK_AUT01-DN08_Thyroid_W6-32_20_DDA_2_400-650mz_msms2_standard.mzML,Thyroid,Thyroid,,160613,AUT01-DN08,DDA_2_400-650mz,W6-32,,msms2,,,Thyroid,,
MSV000096271,160613_DK_AUT01-DN08_Thyroid_W6-32_20_DDA_3_400-650mz_msms3_standard.mzML,Thyroid,Thyroid,,160613,AUT01-DN08,DDA_3_400-650mz,W6-32,,msms3,,,Thyroid,,
MSV000096271,160617_DK_AUT01-DN06_LymphNode_Tue39L243_20_DDA_1_400-1000mz_msms8_standard.mzML,LymphNode,LymphNode,,160617,AUT01-DN06,DDA_1_400-1000mz,Tue39L243,,msms8,,,LymphNode,,
MSV000096271,160617_DK_AUT01-DN06_LymphNode_Tue39L243_20_DDA_2_400-1000mz_msms9_standard.mzML,LymphNode,LymphNode,,160617,AUT01-DN06,DDA_2_400-1000mz,Tue39L243,,msms9,,,LymphNode,,
MSV000096271,160617_DK_AUT01-DN06_LymphNode_Tue39L243_20_DDA_3_400-1000mz_msms10_standard.mzML,LymphNode,LymphNode,,160617,AUT01-DN06,DDA_3_400-1000mz,Tue39L243,,msms10,,,LymphNode,,
MSV000096271,160617_DK_AUT01-DN06_LymphNode_W6-32_20_DDA_1_400-650mz_msms2_standard.mzML,LymphNode,LymphNode,,160617,AUT01-DN06,DDA_1_400-650mz,W6-32,,msms2,,,LymphNode,,
MSV000096271,160617_DK_AUT01-DN06_LymphNode_W6-32_20_DDA_2_400-650mz_msms3_standard.mzML,LymphNode,LymphNode,,160617,AUT01-DN06,DDA_2_400-650mz,W6-32,,msms3,,,LymphNode,,
MSV000096271,160617_DK_AUT01-DN06_LymphNode_W6-32_20_DDA_3_400-650mz_msms4_standard.mzML,LymphNode,LymphNode,,160617,AUT01-DN06,DDA_3_400-650mz,W6-32,,msms4,,,LymphNode,,
MSV000096271,160625_DK_AUT01-DN05_Thyroid_Tue39L243_20_DDA_1_400-1000mz_msms32_standard.mzML,Thyroid,Thyroid,,160625,AUT01-DN05,DDA_1_400-1000mz,Tue39L243,,msms32,,,Thyroid,,
MSV000096271,160625_DK_AUT01-DN05_Thyroid_Tue39L243_20_DDA_2_400-1000mz_msms33_standard.mzML,Thyroid,Thyroid,,160625,AUT01-DN05,DDA_2_400-1000mz,Tue39L243,,msms33,,,Thyroid,,
MSV000096271,160625_DK_AUT01-DN05_Thyroid_Tue39L243_20_DDA_3_400-1000mz_msms34_standard.mzML,Thyroid,Thyroid,,160625,AUT01-DN05,DDA_3_400-1000mz,Tue39L243,,msms34,,,Thyroid,,
MSV000096271,160625_DK_AUT01-DN05_Thyroid_W6-32_20_DDA_1_400-650mz_msms8_standard.mzML,Thyroid,Thyroid,,160625,AUT01-DN05,DDA_1_400-650mz,W6-32,,msms8,,,Thyroid,,
MSV000096271,160625_DK_AUT01-DN05_Thyroid_W6-32_20_DDA_2_400-650mz_msms9_standard.mzML,Thyroid,Thyroid,,160625,AUT01-DN05,DDA_2_400-650mz,W6-32,,msms9,,,Thyroid,,
MSV000096271,160625_DK_AUT01-DN05_Thyroid_W6-32_20_DDA_3_400-650mz_msms10_standard.mzML,Thyroid,Thyroid,,160625,AUT01-DN05,DDA_3_400-650mz,W6-32,,msms10,,,Thyroid,,
MSV000096271,160625_DK_AUT01-DN08_Kidney_Tue39L243_20_DDA_1_400-1000mz_msms38_standard.mzML,Kidney,Kidney,,160625,AUT01-DN08,DDA_1_400-1000mz,Tue39L243,,msms38,,,Kidney,,
MSV000096271,160625_DK_AUT01-DN08_Kidney_Tue39L243_20_DDA_2_400-1000mz_msms39_standard.mzML,Kidney,Kidney,,160625,AUT01-DN08,DDA_2_400-1000mz,Tue39L243,,msms39,,,Kidney,,
MSV000096271,160625_DK_AUT01-DN08_Kidney_Tue39L243_20_DDA_3_400-1000mz_msms40_standard.mzML,Kidney,Kidney,,160625,AUT01-DN08,DDA_3_400-1000mz,Tue39L243,,msms40,,,Kidney,,
MSV000096271,160625_DK_AUT01-DN08_Kidney_W6-32_20_DDA_1_400-650mz_msms14_standard.mzML,Kidney,Kidney,,160625,AUT01-DN08,DDA_1_400-650mz,W6-32,,msms14,,,Kidney,,
MSV000096271,160625_DK_AUT01-DN08_Kidney_W6-32_20_DDA_2_400-650mz_msms15_standard.mzML,Kidney,Kidney,,160625,AUT01-DN08,DDA_2_400-650mz,W6-32,,msms15,,,Kidney,,
MSV000096271,160625_DK_AUT01-DN08_Kidney_W6-32_20_DDA_3_400-650mz_msms16_standard.mzML,Kidney,Kidney,,160625,AUT01-DN08,DDA_3_400-650mz,W6-32,,msms16,,,Kidney,,
MSV000096271,160625_DK_AUT01-DN08_Muscle_Tue39L243_20_DDA_1_400-1000mz_msms44_standard.mzML,Muscle,Muscle,,160625,AUT01-DN08,DDA_1_400-1000mz,Tue39L243,,msms44,,,Muscle,,
MSV000096271,160625_DK_AUT01-DN08_Muscle_Tue39L243_20_DDA_2_400-1000mz_msms45_standard.mzML,Muscle,Muscle,,160625,AUT01-DN08,DDA_2_400-1000mz,Tue39L243,,msms45,,,Muscle,,
MSV000096271,160625_DK_AUT01-DN08_Muscle_Tue39L243_20_DDA_3_400-1000mz_msms46_standard.mzML,Muscle,Muscle,,160625,AUT01-DN08,DDA_3_400-1000mz,Tue39L243,,msms46,,,Muscle,,
MSV000096271,160625_DK_AUT01-DN08_Muscle_W6-32_20_DDA_1_400-650mz_msms20_standard.mzML,Muscle,Muscle,,160625,AUT01-DN08,DDA_1_400-650mz,W6-32,,msms20,,,Muscle,,
MSV000096271,160625_DK_AUT01-DN08_Muscle_W6-32_20_DDA_2_400-650mz_msms21_standard.mzML,Muscle,Muscle,,160625,AUT01-DN08,DDA_2_400-650mz,W6-32,,msms21,,,Muscle,,
MSV000096271,160625_DK_AUT01-DN08_Muscle_W6-32_20_DDA_3_400-650mz_msms22_standard.mzML,Muscle,Muscle,,160625,AUT01-DN08,DDA_3_400-650mz,W6-32,,msms22,,,Muscle,,
MSV000096271,160703_DK_AUT01-DN08_Testis_Tue39L243_20_DDA_1_400-1000mz_msms9_standard.mzML,Testis,Testis,,160703,AUT01-DN08,DDA_1_400-1000mz,Tue39L243,,msms9,,,Testis,,
MSV000096271,160703_DK_AUT01-DN08_Testis_Tue39L243_20_DDA_2_400-1000mz_msms10_standard.mzML,Testis,Testis,,160703,AUT01-DN08,DDA_2_400-1000mz,Tue39L243,,msms10,,,Testis,,
MSV000096271,160703_DK_AUT01-DN08_Testis_Tue39L243_20_DDA_3_400-1000mz_msms11_standard.mzML,Testis,Testis,,160703,AUT01-DN08,DDA_3_400-1000mz,Tue39L243,,msms11,,,Testis,,
MSV000096271,160703_DK_AUT01-DN08_Testis_W6-32_20_DDA_1_400-650mz_msms3_standard.mzML,Testis,Testis,,160703,AUT01-DN08,DDA_1_400-650mz,W6-32,,msms3,,,Testis,,
MSV000096271,160703_DK_AUT01-DN08_Testis_W6-32_20_DDA_2_400-650mz_msms4_standard.mzML,Testis,Testis,,160703,AUT01-DN08,DDA_2_400-650mz,W6-32,,msms4,,,Testis,,
MSV000096271,160703_DK_AUT01-DN08_Testis_W6-32_20_DDA_3_400-650mz_msms5_standard.mzML,Testis,Testis,,160703,AUT01-DN08,DDA_3_400-650mz,W6-32,,msms5,,,Testis,,
MSV000096271,160711_AM_AUT01-DN08_BoneMarrow_Tue39L243_20_DDA_1_400-1000mz_msms25_standard.mzML,BoneMarrow,BoneMarrow,,160711,AUT01-DN08,DDA_1_400-1000mz,Tue39L243,,msms25,,,BoneMarrow,,
MSV000096271,160711_AM_AUT01-DN08_BoneMarrow_Tue39L243_20_DDA_2_400-1000mz_msms26_standard.mzML,BoneMarrow,BoneMarrow,,160711,AUT01-DN08,DDA_2_400-1000mz,Tue39L243,,msms26,,,BoneMarrow,,
MSV000096271,160711_AM_AUT01-DN08_BoneMarrow_Tue39L243_20_DDA_3_400-1000mz_msms27_standard.mzML,BoneMarrow,BoneMarrow,,160711,AUT01-DN08,DDA_3_400-1000mz,Tue39L243,,msms27,,,BoneMarrow,,
MSV000096271,160711_AM_AUT01-DN08_BoneMarrow_W6-32_20_DDA_1_400-650mz_msms7_standard.mzML,BoneMarrow,BoneMarrow,,160711,AUT01-DN08,DDA_1_400-650mz,W6-32,,msms7,,,BoneMarrow,,
MSV000096271,160711_AM_AUT01-DN08_BoneMarrow_W6-32_20_DDA_2_400-650mz_msms8_standard.mzML,BoneMarrow,BoneMarrow,,160711,AUT01-DN08,DDA_2_400-650mz,W6-32,,msms8,,,BoneMarrow,,
MSV000096271,160711_AM_AUT01-DN08_BoneMarrow_W6-32_20_DDA_3_400-650mz_msms9_standard.mzML,BoneMarrow,BoneMarrow,,160711,AUT01-DN08,DDA_3_400-650mz,W6-32,,msms9,,,BoneMarrow,,
MSV000096271,160711_AM_AUT01-DN08_Heart_Tue39L243_20_DDA_1_400-1000mz_msms31_standard.mzML,Heart,Heart,,160711,AUT01-DN08,DDA_1_400-1000mz,Tue39L243,,msms31,,,Heart,,
MSV000096271,160711_AM_AUT01-DN08_Heart_Tue39L243_20_DDA_2_400-1000mz_msms32_standard.mzML,Heart,Heart,,160711,AUT01-DN08,DDA_2_400-1000mz,Tue39L243,,msms32,,,Heart,,
MSV000096271,160711_AM_AUT01-DN08_Heart_Tue39L243_20_DDA_3_400-1000mz_msms33_standard.mzML,Heart,Heart,,160711,AUT01-DN08,DDA_3_400-1000mz,Tue39L243,,msms33,,,Heart,,
MSV000096271,160711_AM_AUT01-DN08_Heart_W6-32_20_DDA_1_400-650mz_msms13_standard.mzML,Heart,Heart,,160711,AUT01-DN08,DDA_1_400-650mz,W6-32,,msms13,,,Heart,,
MSV000096271,160711_AM_AUT01-DN08_Heart_W6-32_20_DDA_2_400-650mz_msms14_standard.mzML,Heart,Heart,,160711,AUT01-DN08,DDA_2_400-650mz,W6-32,,msms14,,,Heart,,
MSV000096271,160711_AM_AUT01-DN08_Heart_W6-32_20_DDA_3_400-650mz_msms15_standard.mzML,Heart,Heart,,160711,AUT01-DN08,DDA_3_400-650mz,W6-32,,msms15,,,Heart,,
MSV000096271,160711_AM_AUT01-DN08_Lung_Tue39L243_20_DDA_1_400-1000mz_msms19_standard.mzML,Lung,Lung,,160711,AUT01-DN08,DDA_1_400-1000mz,Tue39L243,,msms19,,,Lung,,
MSV000096271,160711_AM_AUT01-DN08_Lung_Tue39L243_20_DDA_2_400-1000mz_msms20_standard.mzML,Lung,Lung,,160711,AUT01-DN08,DDA_2_400-1000mz,Tue39L243,,msms20,,,Lung,,
MSV000096271,160711_AM_AUT01-DN08_Lung_Tue39L243_20_DDA_3_400-1000mz_msms21_standard.mzML,Lung,Lung,,160711,AUT01-DN08,DDA_3_400-1000mz,Tue39L243,,msms21,,,Lung,,
MSV000096271,160711_AM_AUT01-DN08_Lung_W6-32_20_DDA_1_400-650mz_msms1_standard.mzML,Lung,Lung,,160711,AUT01-DN08,DDA_1_400-650mz,W6-32,,msms1,,,Lung,,
MSV000096271,160711_AM_AUT01-DN08_Lung_W6-32_20_DDA_2_400-650mz_msms2_standard.mzML,Lung,Lung,,160711,AUT01-DN08,DDA_2_400-650mz,W6-32,,msms2,,,Lung,,
MSV000096271,160711_AM_AUT01-DN08_Lung_W6-32_20_DDA_3_400-650mz_msms3_standard.mzML,Lung,Lung,,160711,AUT01-DN08,DDA_3_400-650mz,W6-32,,msms3,,,Lung,,
MSV000096271,160716_AM_AUT01-DN09_LymphNode_Tue39L243_20_DDA_1_400-1000mz_msms42_standard.mzML,LymphNode,LymphNode,,160716,AUT01-DN09,DDA_1_400-1000mz,Tue39L243,,msms42,,,LymphNode,,
MSV000096271,160716_AM_AUT01-DN09_LymphNode_Tue39L243_20_DDA_2_400-1000mz_msms43_standard.mzML,LymphNode,LymphNode,,160716,AUT01-DN09,DDA_2_400-1000mz,Tue39L243,,msms43,,,LymphNode,,
MSV000096271,160716_AM_AUT01-DN09_LymphNode_Tue39L243_20_DDA_3_400-1000mz_msms44_standard.mzML,LymphNode,LymphNode,,160716,AUT01-DN09,DDA_3_400-1000mz,Tue39L243,,msms44,,,LymphNode,,
MSV000096271,160716_AM_AUT01-DN09_LymphNode_W6-32_20_DDA_1_400-650mz_msms30_standard.mzML,LymphNode,LymphNode,,160716,AUT01-DN09,DDA_1_400-650mz,W6-32,,msms30,,,LymphNode,,
MSV000096271,160716_AM_AUT01-DN09_LymphNode_W6-32_20_DDA_2_400-650mz_msms31_standard.mzML,LymphNode,LymphNode,,160716,AUT01-DN09,DDA_2_400-650mz,W6-32,,msms31,,,LymphNode,,
MSV000096271,160716_AM_AUT01-DN09_LymphNode_W6-32_20_DDA_3_400-650mz_msms32_standard.mzML,LymphNode,LymphNode,,160716,AUT01-DN09,DDA_3_400-650mz,W6-32,,msms32,,,LymphNode,,
MSV000096271,160801_AM_AUT01-DN05_Liver_Tue39L243_10_DDA_1_400-1000mz_msms10_standard.mzML,Liver,Liver,,160801,AUT01-DN05,DDA_1_400-1000mz,Tue39L243,,msms10,,,Liver,,
MSV000096271,160801_AM_AUT01-DN05_Liver_Tue39L243_10_DDA_2_400-1000mz_msms11_standard.mzML,Liver,Liver,,160801,AUT01-DN05,DDA_2_400-1000mz,Tue39L243,,msms11,,,Liver,,
MSV000096271,160801_AM_AUT01-DN05_Liver_Tue39L243_10_DDA_3_400-1000mz_msms12_standard.mzML,Liver,Liver,,160801,AUT01-DN05,DDA_3_400-1000mz,Tue39L243,,msms12,,,Liver,,
MSV000096271,160801_AM_AUT01-DN05_Liver_W6-32_10_DDA_1_400-650mz_msms4_standard.mzML,Liver,Liver,,160801,AUT01-DN05,DDA_1_400-650mz,W6-32,,msms4,,,Liver,,
MSV000096271,160801_AM_AUT01-DN05_Liver_W6-32_10_DDA_2_400-650mz_msms5_standard.mzML,Liver,Liver,,160801,AUT01-DN05,DDA_2_400-650mz,W6-32,,msms5,,,Liver,,
MSV000096271,160801_AM_AUT01-DN05_Liver_W6-32_10_DDA_3_400-650mz_msms6_standard.mzML,Liver,Liver,,160801,AUT01-DN05,DDA_3_400-650mz,W6-32,,msms6,,,Liver,,
MSV000096271,160801_AM_AUT01-DN06_Liver_W6-32_10_DDA_1_400-650mz_msms16_standard.mzML,Liver,Liver,,160801,AUT01-DN06,DDA_1_400-650mz,W6-32,,msms16,,,Liver,,
