Dataset,Run,Cohort,Subject,Condition,TimePoint,BioReplicate,Experiment,Batch,Channel,Fraction,Species,Disease,Tissue,Enzyme,Notes
MSV000080527,C20150312_HLAIP_1e8ceq_Sonication_2.mzML,,,,,,,,,,,,,,
MSV000080527,C20150316_HLAIP_1e8ceq_DNase_2.mzML,,,,,,,,,,,,,,
MSV000080527,C20150427_JGA_3uLof6uL_1e8ceq_HLA_A31_IP_rep1.mzML,,,,,,,,,,,,,,
MSV000080527,C20150427_JGA_3uLof6uL_1e8ceq_HLA_A31_IP_rep2.mzML,,,,,,,,,,,,,,
MSV000080527,M20150626_JGA_HLA_A31_biorep1_5e7ceq_reinject_AcOHmobilephase.mzML,,,,,,,,,,,,,,
MSV000080527,M20150626_JGA_HLA_A31_biorep2_5e7ceq_reinject_AcOHmobilephase.mzML,,,,,,,,,,,,,,
MSV000080527,M20150219_JGA_HLA_A68_PanA_thirdof1e8CEQ_dd12_QEplus_biorep1.mzML,,,,,,,,,,,,,,
MSV000080527,M20150219_JGA_HLA_A68_PanA_thirdof1e8CEQ_dd12_QEplus_biorep2.mzML,,,,,,,,,,,,,,
MSV000080527,M20150219_JGA_HLA_A68_W632_thirdof1e8CEQ_dd12_QEplus_biorep1.mzML,,,,,,,,,,,,,,
MSV000080527,M20150219_JGA_HLA_A68_W632_thirdof1e8CEQ_dd12_QEplus_biorep2.mzML,,,,,,,,,,,,,,
MSV000080527,M20150626_JGA_HLA_A68_biorep1_5e7ceq_reinject_AcOHmobilephase.mzML,,,,,,,,,,,,,,
MSV000080527,M20150626_JGA_HLA_A68_biorep2_5e7ceq_reinject_AcOHmobilephase.mzML,,,,,,,,,,,,,,
MSV000080527,M20150626_JGA_Pan_A_HLA_A68_biorep1_5e7ceq_reinject_AcOHmobilephase.mzML,,,,,,,,,,,,,,
MSV000080527,M20150626_JGA_Pan_A_HLA_A68_biorep2_5e7ceq_reinject_AcOHmobilephase.mzML,,,,,,,,,,,,,,
MSV000080527,C20150316_HLAIP_1e8ceq_Sonication_3.mzML,,,,,,,,,,,,,,
MSV000080527,M20150824_JGA_HLA_B4402_biorep1_5e7ceq_AcOHmobilephase_techrep1.mzML,,,,,,,,,,,,,,
MSV000080527,M20150824_JGA_HLA_B4402_biorep1_5e7ceq_AcOHmobilephase_techrep1_150826001650.mzML,,,,,,,,,,,,,,
MSV000080527,M20150824_JGA_HLA_B4402_biorep1_5e7ceq_AcOHmobilephase_techrep2.mzML,,,,,,,,,,,,,,
MSV000080527,M20150824_JGA_HLA_B4402_biorep2_5e7ceq_AcOHmobilephase_techrep1.mzML,,,,,,,,,,,,,,
MSV000080527,M20151015_HLA_B4402_1e8ceq_biorep1_techrep1.mzML,,,,,,,,,,,,,,
MSV000080527,M20151015_HLA_B4402_1e8ceq_biorep1_techrep2.mzML,,,,,,,,,,,,,,
MSV000080527,M20151015_HLA_B4402_1e8ceq_biorep2_techrep1.mzML,,,,,,,,,,,,,,
MSV000080527,M20151015_HLA_B4402_1e8ceq_biorep2_techrep2.mzML,,,,,,,,,,,,,,
MSV000080527,M20150824_JGA_HLA_B4403_biorep1_5e7ceq_AcOHmobilephase_techrep1.mzML,,,,,,,,,,,,,,
MSV000080527,M20150824_JGA_HLA_B4403_biorep1_5e7ceq_AcOHmobilephase_techrep2.mzML,,,,,,,,,,,,,,
MSV000080527,M20150824_JGA_HLA_B4403_biorep2_5e7ceq_AcOHmobilephase_techrep1.mzML,,,,,,,,,,,,,,
MSV000080527,M20151015_HLA_B4403_1e8ceq_biorep1_techrep1.mzML,,,,,,,,,,,,,,
MSV000080527,M20151015_HLA_B4403_1e8ceq_biorep1_techrep2.mzML,,,,,,,,,,,,,,
MSV000080527,M20151015_HLA_B4403_1e8ceq_biorep2_techrep1.mzML,,,,,,,,,,,,,,
MSV000080527,M20151015_HLA_B4403_1e8ceq_biorep2_techrep2.mzML,,,,,,,,,,,,,,
MSV000080527,C20150312_HLAIP_1e8ceq_Sonication_1.mzML,,,,,,,,,,,,,,
MSV000080527,C20150316_HLAIP_1e8ceq_DNase_1.mzML,,,,,,,,,,,,,,
MSV000080527,M20150723_CRH_HLA_B51_Rep1_techrep1.mzML,,,,,,,,,,,,,,
MSV000080527,M20150723_CRH_HLA_B51_Rep1_techrep2.mzML,,,,,,,,,,,,,,
MSV000080527,M20150723_CRH_HLA_B51_Rep2.mzML,,,,,,,,,,,,,,
MSV000080527,C20150414_JGA_HLA_B54_3uLof6uL_5e7ceqoncolumn_rep1.mzML,,,,,,,,,,,,,,
MSV000080527,C20150414_JGA_HLA_B54_3uLof6uL_5e7ceqoncolumn_rep2.mzML,,,,,,,,,,,,,,
MSV000080527,M20150626_JGA_HLA_B54_biorep1_5e7ceq_reinject_AcOHmobilephase.mzML,,,,,,,,,,,,,,
MSV000080527,M20150626_JGA_HLA_B54_biorep2_5e7ceq_reinject_AcOHmobilephase.mzML,,,,,,,,,,,,,,
MSV000080527,M20150723_CRH_HLA_B54_Rep1_techrep1.mzML,,,,,,,,,,,,,,
MSV000080527,M20150723_CRH_HLA_B54_Rep2_techrep1.mzML,,,,,,,,,,,,,,
MSV000080527,M20150723_CRH_HLA_B54_Rep2_techrep2.mzML,,,,,,,,,,,,,,
MSV000080527,M20150723_CRH_HLA_B54_Rep3_techrep1.mzML,,,,,,,,,,,,,,
MSV000080527,M20150723_CRH_HLA_B54_Rep3_techrep2.mzML,,,,,,,,,,,,,,
MSV000080527,C20150414_JGA_HLA_B57_3uLof6uL_5e7ceqoncolumn_rep2.mzML,,,,,,,,,,,,,,
MSV000080527,C20150414_JGA_HLA_B57_star_3uLof6uL_5e7ceqoncolumn_rep1.mzML,,,,,,,,,,,,,,
MSV000080527,M20150626_JGA_HLA_B57_biorep2_5e7ceq_reinject_AcOHmobilephase.mzML,,,,,,,,,,,,,,
MSV000080527,C20141004_Blank_HLA_1e8IP_noantibody_EBVimmortalized_Bcell.mzML,,,,,,,,,,,,,,
MSV000080527,C20141021_JGA_BLANK_HLA_A2_CML_4uLinject.mzML,,,,,,,,,,,,,,
MSV000080527,G20150716_JGA_HLAIP_721Bcells_Native_half_1e8ceq_biorep1.mzML,,,,,,,,,,,,,,
MSV000080527,G20150716_JGA_HLAIP_721Bcells_Native_half_1e8ceq_biorep2.mzML,,,,,,,,,,,,,,
