Dataset,Run,Cohort,Subject,Condition,TimePoint,BioReplicate,Experiment,Batch,Channel,Fraction,Species,Disease,Tissue,Enzyme,Notes
MSV000096281,20150817_QEp8_JaRi_SA_Sups_DCmyeloid_R848_03.mzML,Sups,,,20150817,DCmyeloid,,,,R848_03,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_DCmyeloid_ZYM_01.mzML,Sups,,,20150817,DCmyeloid,,,,ZYM_01,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_DCmyeloid_ZYM_02.mzML,Sups,,,20150817,DCmyeloid,,,,ZYM_02,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_DCmyeloid_ZYM_03.mzML,Sups,,,20150817,DCmyeloid,,,,ZYM_03,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_DCplasmacytoid_CTR_01.mzML,Sups,,,20150817,DCplasmacytoid,,,,CTR_01,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_DCplasmacytoid_CTR_02.mzML,Sups,,,20150817,DCplasmacytoid,,,,CTR_02,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_DCplasmacytoid_CTR_03.mzML,Sups,,,20150817,DCplasmacytoid,,,,CTR_03,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_DCplasmacytoid_LPS_01.mzML,Sups,,,20150817,DCplasmacytoid,,,,LPS_01,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_DCplasmacytoid_LPS_02.mzML,Sups,,,20150817,DCplasmacytoid,,,,LPS_02,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_DCplasmacytoid_LPS_03.mzML,Sups,,,20150817,DCplasmacytoid,,,,LPS_03,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_DCplasmacytoid_LTA_01.mzML,Sups,,,20150817,DCplasmacytoid,,,,LTA_01,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_DCplasmacytoid_LTA_02.mzML,Sups,,,20150817,DCplasmacytoid,,,,LTA_02,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_DCplasmacytoid_LTA_03.mzML,Sups,,,20150817,DCplasmacytoid,,,,LTA_03,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_DCplasmacytoid_PIC_01.mzML,Sups,,,20150817,DCplasmacytoid,,,,PIC_01,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_DCplasmacytoid_PIC_02.mzML,Sups,,,20150817,DCplasmacytoid,,,,PIC_02,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_DCplasmacytoid_PIC_03.mzML,Sups,,,20150817,DCplasmacytoid,,,,PIC_03,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_DCplasmacytoid_R848_01.mzML,Sups,,,20150817,DCplasmacytoid,,,,R848_01,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_DCplasmacytoid_R848_02.mzML,Sups,,,20150817,DCplasmacytoid,,,,R848_02,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_DCplasmacytoid_R848_03.mzML,Sups,,,20150817,DCplasmacytoid,,,,R848_03,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_DCplasmacytoid_ZYM_01.mzML,Sups,,,20150817,DCplasmacytoid,,,,ZYM_01,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_DCplasmacytoid_ZYM_02.mzML,Sups,,,20150817,DCplasmacytoid,,,,ZYM_02,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_DCplasmacytoid_ZYM_03.mzML,Sups,,,20150817,DCplasmacytoid,,,,ZYM_03,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_CTR_01.mzML,Sups,,,20150817,MOclassical,,,,CTR_01,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_CTR_02.mzML,Sups,,,20150817,MOclassical,,,,CTR_02,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_CTR_03.mzML,Sups,,,20150817,MOclassical,,,,CTR_03,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_CTR_04.mzML,Sups,,,20150817,MOclassical,,,,CTR_04,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_CTR_05.mzML,Sups,,,20150817,MOclassical,,,,CTR_05,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_CTR_05_150822235658.mzML,Sups,,,20150817,MOclassical,,,,CTR_05,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_LPS_01.mzML,Sups,,,20150817,MOclassical,,,,LPS_01,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_LPS_01_150823025656.mzML,Sups,,,20150817,MOclassical,,,,LPS_01,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_LPS_02.mzML,Sups,,,20150817,MOclassical,,,,LPS_02,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_LPS_02_150823052820.mzML,Sups,,,20150817,MOclassical,,,,LPS_02,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_LPS_03.mzML,Sups,,,20150817,MOclassical,,,,LPS_03,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_LPS_03_150823080036.mzML,Sups,,,20150817,MOclassical,,,,LPS_03,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_LPS_04.mzML,Sups,,,20150817,MOclassical,,,,LPS_04,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_LPS_04_150823103256.mzML,Sups,,,20150817,MOclassical,,,,LPS_04,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_LPS_05.mzML,Sups,,,20150817,MOclassical,,,,LPS_05,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_LPS_05_150823130511.mzML,Sups,,,20150817,MOclassical,,,,LPS_05,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_LTA_01.mzML,Sups,,,20150817,MOclassical,,,,LTA_01,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_LTA_02.mzML,Sups,,,20150817,MOclassical,,,,LTA_02,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_LTA_03.mzML,Sups,,,20150817,MOclassical,,,,LTA_03,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_LTA_04.mzML,Sups,,,20150817,MOclassical,,,,LTA_04,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_LTA_05.mzML,Sups,,,20150817,MOclassical,,,,LTA_05,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_PIC_01.mzML,Sups,,,20150817,MOclassical,,,,PIC_01,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_PIC_02.mzML,Sups,,,20150817,MOclassical,,,,PIC_02,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_PIC_03.mzML,Sups,,,20150817,MOclassical,,,,PIC_03,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_PIC_04.mzML,Sups,,,20150817,MOclassical,,,,PIC_04,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_PIC_04_150824192822.mzML,Sups,,,20150817,MOclassical,,,,PIC_05,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_PIC_05.mzML,Sups,,,20150817,MOclassical,,,,PIC_05,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_PIC_05_150824220006.mzML,Sups,,,20150817,MOclassical,,,,PIC_05,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_PIC_06.mzML,Sups,,,20150817,MOclassical,,,,PIC_06,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_PIC_07.mzML,Sups,,,20150817,MOclassical,,,,PIC_07,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_R848_01.mzML,Sups,,,20150817,MOclassical,,,,R848_01,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_R848_02.mzML,Sups,,,20150817,MOclassical,,,,R848_02,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_R848_03.mzML,Sups,,,20150817,MOclassical,,,,R848_03,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_R848_04.mzML,Sups,,,20150817,MOclassical,,,,R848_04,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_R848_05.mzML,Sups,,,20150817,MOclassical,,,,R848_05,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_ZYM_01.mzML,Sups,,,20150817,MOclassical,,,,ZYM_01,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_ZYM_02.mzML,Sups,,,20150817,MOclassical,,,,ZYM_02,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_ZYM_03.mzML,Sups,,,20150817,MOclassical,,,,ZYM_03,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_ZYM_04.mzML,Sups,,,20150817,MOclassical,,,,ZYM_04,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOclassical_ZYM_05.mzML,Sups,,,20150817,MOclassical,,,,ZYM_05,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOintermediate_CTR_01.mzML,Sups,,,20150817,MOintermediate,,,,CTR_01,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOintermediate_CTR_02.mzML,Sups,,,20150817,MOintermediate,,,,CTR_02,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOintermediate_CTR_03.mzML,Sups,,,20150817,MOintermediate,,,,CTR_03,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOintermediate_CTR_05.mzML,Sups,,,20150817,MOintermediate,,,,CTR_05,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOintermediate_LPS_01.mzML,Sups,,,20150817,MOintermediate,,,,LPS_01,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOintermediate_LPS_02.mzML,Sups,,,20150817,MOintermediate,,,,LPS_02,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOintermediate_LPS_03.mzML,Sups,,,20150817,MOintermediate,,,,LPS_03,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOintermediate_LPS_04.mzML,Sups,,,20150817,MOintermediate,,,,LPS_04,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOintermediate_LPS_05.mzML,Sups,,,20150817,MOintermediate,,,,LPS_05,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOintermediate_LTA_01.mzML,Sups,,,20150817,MOintermediate,,,,LTA_01,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOintermediate_LTA_02.mzML,Sups,,,20150817,MOintermediate,,,,LTA_02,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOintermediate_LTA_03.mzML,Sups,,,20150817,MOintermediate,,,,LTA_03,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOintermediate_LTA_04.mzML,Sups,,,20150817,MOintermediate,,,,LTA_04,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOintermediate_LTA_05.mzML,Sups,,,20150817,MOintermediate,,,,LTA_05,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOintermediate_PIC_01.mzML,Sups,,,20150817,MOintermediate,,,,PIC_01,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOintermediate_PIC_01_150831192018.mzML,Sups,,,20150817,MOintermediate,,,,PIC_01,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOintermediate_PIC_02.mzML,Sups,,,20150817,MOintermediate,,,,PIC_02,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOintermediate_PIC_03.mzML,Sups,,,20150817,MOintermediate,,,,PIC_03,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOintermediate_R848_01.mzML,Sups,,,20150817,MOintermediate,,,,R848_01,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOintermediate_R848_02.mzML,Sups,,,20150817,MOintermediate,,,,R848_02,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOintermediate_R848_03.mzML,Sups,,,20150817,MOintermediate,,,,R848_03,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOintermediate_ZYM_01.mzML,Sups,,,20150817,MOintermediate,,,,ZYM_01,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOintermediate_ZYM_02.mzML,Sups,,,20150817,MOintermediate,,,,ZYM_02,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOintermediate_ZYM_03.mzML,Sups,,,20150817,MOintermediate,,,,ZYM_03,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOintermediate_ZYM_04.mzML,Sups,,,20150817,MOintermediate,,,,ZYM_04,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOintermediate_ZYM_05.mzML,Sups,,,20150817,MOintermediate,,,,ZYM_05,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOnoneclassical_CTR_01.mzML,Sups,,,20150817,MOnoneclassical,,,,CTR_01,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOnoneclassical_CTR_01_150825060604.mzML,Sups,,,20150817,MOnoneclassical,,,,CTR_01,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOnoneclassical_CTR_02.mzML,Sups,,,20150817,MOnoneclassical,,,,CTR_02,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOnoneclassical_CTR_02_150825083822.mzML,Sups,,,20150817,MOnoneclassical,,,,CTR_02,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOnoneclassical_CTR_03.mzML,Sups,,,20150817,MOnoneclassical,,,,CTR_03,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOnoneclassical_CTR_03_150825204507.mzML,Sups,,,20150817,MOnoneclassical,,,,CTR_03,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOnoneclassical_CTR_04.mzML,Sups,,,20150817,MOnoneclassical,,,,CTR_04,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOnoneclassical_CTR_04_150825231721.mzML,Sups,,,20150817,MOnoneclassical,,,,CTR_04,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOnoneclassical_CTR_05.mzML,Sups,,,20150817,MOnoneclassical,,,,CTR_05,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOnoneclassical_LPS_01.mzML,Sups,,,20150817,MOnoneclassical,,,,LPS_01,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOnoneclassical_LPS_02.mzML,Sups,,,20150817,MOnoneclassical,,,,LPS_02,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOnoneclassical_LPS_03.mzML,Sups,,,20150817,MOnoneclassical,,,,LPS_03,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOnoneclassical_LPS_04.mzML,Sups,,,20150817,MOnoneclassical,,,,LPS_04,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOnoneclassical_LPS_05.mzML,Sups,,,20150817,MOnoneclassical,,,,LPS_05,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOnoneclassical_LTA_01.mzML,Sups,,,20150817,MOnoneclassical,,,,LTA_01,Homo Sapiens,,,,
MSV000096281,20150817_QEp8_JaRi_SA_Sups_MOnoneclassical_LTA_01_150826180636.mzML,Sups,,,20150817,MOnoneclassical,,,,LTA_01,Homo Sapiens,,,,
